period,link_id,from_node_id,to_node_id,road,direction,street_name,target_origin,target_position_mi,network_length_mi,lanes,capacity,free_speed,link_type,allowed_use,period_volume,primary_mapped_tmc,mapped_tmc_count,primary_map_status,primary_map_confidence,primary_map_distance_to_tmc_ft,bridge_from_tmc,bridge_to_tmc,bridge_path_miles,t2_hour,assignment_status,assignment_tier,assignment_method,assignment_confidence,selected_tmc,left_anchor_tmc,right_anchor_tmc,left_anchor_distance_mi,right_anchor_distance_mi,anchor_gap_mi,propagation_minutes_per_mile,propagation_anchor_count,profile_detection_succeeded,profile_minimum_ratio,profile_coverage,linear_t2_candidate,profile_t2_candidate,t2_source_method,episode_id,source_screened_accepted,daily_probe_day_count,daily_probe_t2_std_hour,selected_map_status,selected_map_confidence,selected_map_distance_to_tmc_ft
PM,29994,34413,40886,US-1,SOUTHBOUND,US 1 - Jefferson Davis Highway,mapped_route_link,19.991722264150944,0.26,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5899.33398,110-09532,1,matched,81.42,153.6,,,,17.25,assigned,A_direct,direct_mapped_tmc,high,110-09532,110-09532,110-09532,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US1_SB::110-09532__Weekday__0027,True,0,,matched,81.42,153.6
PM,29995,34414,34348,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,10.850825725806452,0.18,2.0,900.0,74.02964,503.0,sov;hov2;hov3;trk;apv;com,1909.84741,110-06800,1,matched,99.76,5.12,,,,16.044118,assigned,A_direct,direct_mapped_tmc,medium,110-06800,110-06800,110-06800,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-06800__PM,False,17,0.7823197693100227,matched,99.76,5.12
PM,29996,34414,34350,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,23.67248841935484,0.44,2.0,900.0,74.02964,503.0,sov;hov2;hov3;trk;apv;com,3388.07544,110+06801,1,matched,98.04,48.68,,,,16.616667,assigned,A_direct,direct_mapped_tmc,high,110+06801,110+06801,110+06801,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+06801__PM,False,15,0.7295356209413096,matched,98.04,48.68
PM,29998,34415,34095,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,43.5380885,0.08,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,6835.09619,110-05688,3,review_low_confidence,49.73,0.0,,,,17.5,assigned,A_direct,direct_mapped_tmc,low,110-05688,110-05688,110-05688,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05688__Weekday__0009,False,0,,review_low_confidence,49.73,0.0
PM,29999,34415,34419,VA-338,WESTBOUND,Hillwood Avenue,mapped_route_link,0.3635501886792452,0.64,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2004.99841,110-51880,1,matched,90.91,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30000,34415,36108,VA-7,WESTBOUND,VA 7 - E Broad Street,mapped_route_link,7.864273683168317,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4971.08984,110+05690,1,matched,96.4,0.0,,,,16.875,assigned,A_direct,direct_mapped_tmc,medium,110+05690,110+05690,110+05690,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+05690__PM,False,6,1.1703809920990116,matched,96.4,0.0
PM,30003,34417,34422,VA-7,EASTBOUND,VA 7 - W Broad Street,mapped_route_link,42.44133764516129,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5117.39893,110-05690,1,matched,99.78,1.27,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05690,110-05690,110-05690,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05690__Weekday__0011,False,0,,matched,99.78,1.27
PM,30005,34417,35924,VA-7,WESTBOUND,VA 7 - W Broad Street,mapped_route_link,9.040298096774194,0.14,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4927.08594,110+05691,1,matched,99.78,0.0,,,,16.25,assigned,A_direct,direct_mapped_tmc,medium,110+05691,110+05691,110+05691,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05691__Weekday__0009,False,0,,matched,99.78,0.0
PM,30007,34418,36106,VA-7,WESTBOUND,VA 7 - E Broad Street,mapped_route_link,8.382247425742575,0.35,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4969.69434,110+05690,1,matched,96.4,13.88,,,,16.875,assigned,A_direct,direct_mapped_tmc,medium,110+05690,110+05690,110+05690,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+05690__PM,False,6,1.1703809920990116,matched,96.4,13.88
PM,30008,34418,36108,VA-7,EASTBOUND,VA 7 - E Broad Street,mapped_route_link,43.211160252475246,0.25,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4541.29053,110-05689,1,matched,95.89,20.38,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110-05689,110-05689,110-05689,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05689__Weekday__0010,False,0,,matched,95.89,20.38
PM,30011,34419,34415,VA-338,EASTBOUND,Hillwood Avenue,mapped_route_link,0.7765246037735847,0.64,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1618.18481,110+51881,1,matched,91.18,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30012,34419,34421,VA-338,WESTBOUND,Hillwood Avenue,mapped_route_link,0.8892541886792452,0.42,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1746.323,110-51880,1,matched,90.91,24.66,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30015,34420,34101,VA-649,SOUTHBOUND,Annandale Road,mapped_route_link,0.5553846513157895,0.29,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2313.1333,110-51877,2,matched,93.08,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30016,34420,34421,VA-649,NORTHBOUND,Annandale Road,mapped_route_link,2.9682308486842106,0.47,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1597.72314,110+51878,1,matched,93.08,42.08,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30018,34421,34419,VA-338,EASTBOUND,Hillwood Avenue,mapped_route_link,0.25937810377358483,0.42,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1780.8783,110+51881,1,matched,91.18,50.14,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30019,34421,34420,VA-649,SOUTHBOUND,Annandale Road,mapped_route_link,0.21222015131578945,0.47,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2735.45215,110-51877,1,matched,93.08,42.08,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30020,34421,34422,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,27.821844058823526,0.16,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3013.93896,110-07954,1,matched,83.01,2.34,,,,16.5,assigned,A_direct,direct_mapped_tmc,medium,110-07954,110-07954,110-07954,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-07954__PM,False,2,0.75,matched,83.01,2.34
PM,30021,34421,34426,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,6.653565269230769,0.4,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4193.77002,110+06788,1,matched,89.97,0.0,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110+06788,110+06788,110+06788,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+06788__Weekday__0011,False,0,,matched,89.97,0.0
PM,30022,34422,34417,VA-7,WESTBOUND,VA 7 - W Broad Street,mapped_route_link,8.87984235483871,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4882.3584,110+05691,1,matched,99.78,1.27,,,,16.25,assigned,A_direct,direct_mapped_tmc,medium,110+05691,110+05691,110+05691,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05691__Weekday__0009,False,0,,matched,99.78,1.27
PM,30023,34422,34421,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,6.409092941176471,0.16,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5396.64844,110+17126,1,matched,83.01,2.34,,,,17.428571,assigned,A_direct,direct_mapped_tmc,medium,110+17126,110+17126,110+17126,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110+17126__PM,False,7,0.5933302759227196,matched,83.01,2.34
PM,30024,34422,34423,US-29,NORTHBOUND,US 29 - N Washington Street,mapped_route_link,28.12227106557377,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3699.29492,110-17125,2,matched,91.49,0.0,,,,16.5,assigned,A_direct,direct_mapped_tmc,medium,110-07954,110-07954,110-07954,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-07954__PM,False,2,0.75,matched,83.01,2.23
PM,30025,34422,36105,VA-7,EASTBOUND,VA 7 - E Broad Street,mapped_route_link,42.6328059950495,0.21,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4993.23291,110-05689,1,matched,95.89,0.0,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110-05689,110-05689,110-05689,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05689__Weekday__0010,False,0,,matched,95.89,0.0
PM,30027,34423,34008,US-29,NORTHBOUND,US 29 - N Washington Street,mapped_route_link,28.377710418032784,0.33,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2783.66797,110-17125,1,matched,91.49,0.0,,,,16.037947,assigned,C_one_sided,nearest_profile_propagation_shift,low,110-06789,110-06789,,4.7402454180327815,,,-1.6292753406895972,7,False,,,,,,,,,,,,
PM,30028,34423,34422,US-29,SOUTHBOUND,US 29 - N Washington Street,mapped_route_link,6.108665934426229,0.18,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5562.05029,110+07954,2,matched,91.49,0.0,,,,15.25,assigned,A_direct,direct_mapped_tmc,medium,110+07954,110+07954,110+07954,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+07954__Weekday__0023,False,0,,matched,91.49,0.0
PM,30039,34426,34421,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,27.5777225,0.4,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2864.94946,110-17126,1,matched,89.9,0.0,,,,16.3,assigned,A_direct,direct_mapped_tmc,medium,110-17126,110-17126,110-17126,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-17126__PM,False,5,0.966953980290686,matched,89.9,0.0
PM,30040,34426,34443,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,6.93670816826923,0.23,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4785.31836,110+06788,1,matched,89.97,0.0,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110+06788,110+06788,110+06788,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+06788__Weekday__0011,False,0,,matched,89.97,0.0
PM,30041,34427,35924,VA-7,EASTBOUND,VA 7 - W Broad Street,mapped_route_link,42.0652695,0.29,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4029.96094,110-05690,1,matched,99.78,1.64,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05690,110-05690,110-05690,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05690__Weekday__0011,False,0,,matched,99.78,1.64
PM,30042,34427,35925,VA-7,WESTBOUND,VA 7 - W Broad Street,mapped_route_link,9.471522903225805,0.14,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4642.55273,110+05691,1,matched,99.78,1.2,,,,16.25,assigned,A_direct,direct_mapped_tmc,medium,110+05691,110+05691,110+05691,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05691__Weekday__0009,False,0,,matched,99.78,1.2
PM,30049,34429,35929,VA-694,NORTHBOUND,VA 694 - Great Falls Street,mapped_route_link,0.0901153220338983,0.18,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2058.53687,110+51812,1,matched,95.55,0.21,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30054,34431,35930,VA-703,SOUTHBOUND,Haycock Road,mapped_route_link,0.7583274342105264,0.09,2.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,2065.17017,110-50147,1,matched,85.77,215.26,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30055,34431,35964,VA-703,NORTHBOUND,Haycock Road,mapped_route_link,0.5568109342105263,0.15,1.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,2019.01013,110+50148,1,matched,85.77,62.65,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30056,34432,34457,VA-650,SOUTHBOUND,VA 650 - Magarity Road,mapped_route_link,0.2757225924657534,0.17,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1612.09631,110-51807,1,matched,69.98,121.96,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30057,34432,34465,VA-650,NORTHBOUND,VA 650 - Magarity Road,mapped_route_link,2.520081592465753,0.17,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1671.08679,110+51808,2,matched,70.06,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30059,34433,34434,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,41.330398183098595,0.28,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5349.43311,110-05691,1,matched,98.2,0.0,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05691,110-05691,110-05691,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05691__Weekday__0012,False,0,,matched,98.2,0.0
PM,30060,34433,36090,VA-703,NORTHBOUND,Haycock Road,mapped_route_link,0.152161697368421,0.21,2.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,2286.57056,110+50148,1,matched,85.77,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30061,34433,36092,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,10.192253521126762,0.11,2.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,6615.53027,110+05692,1,matched,98.71,20.17,,,,15.5,assigned,A_direct,direct_mapped_tmc,medium,110+05692,110+05692,110+05692,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05692__Weekday__0010,False,0,,matched,98.71,20.17
PM,30062,34433,36093,VA-703,SOUTHBOUND,Shreve Road,mapped_route_link,1.1755369999999998,0.16,1.0,700.0,74.02964,303.0,sov;hov2;hov3;trk;apv;com,2298.67944,110N50147,1,matched,65.71,2.89,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30064,34434,34433,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,9.999298549295776,0.28,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5967.34814,110+05692,1,matched,98.71,10.58,,,,15.5,assigned,A_direct,direct_mapped_tmc,medium,110+05692,110+05692,110+05692,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05692__Weekday__0010,False,0,,matched,98.71,10.58
PM,30065,34434,34435,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,41.53180829577465,0.14,2.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,5312.7749,110-05691,1,matched,98.2,1.33,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05691,110-05691,110-05691,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05691__Weekday__0012,False,0,,matched,98.2,1.33
PM,30067,34435,34434,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,9.791500887323945,0.14,2.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,5880.60547,110+05692,1,matched,98.71,1.86,,,,15.5,assigned,A_direct,direct_mapped_tmc,medium,110+05692,110+05692,110+05692,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05692__Weekday__0010,False,0,,matched,98.71,1.86
PM,30068,34435,34436,VA-705,SOUTHBOUND,West Street,mapped_route_link,0.11760589506172839,0.19,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2506.7124,110-51832,1,matched,80.46,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30069,34435,35925,VA-7,EASTBOUND,VA 7 - W Broad Street,mapped_route_link,41.68920135483871,0.18,2.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,4882.3999,110-05690,1,matched,99.78,0.0,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05690,110-05690,110-05690,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05690__Weekday__0011,False,0,,matched,99.78,0.0
PM,30070,34436,34435,VA-705,NORTHBOUND,West Street,mapped_route_link,1.2891571049382717,0.19,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1724.44678,110+51833,1,matched,80.46,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30071,34436,35927,VA-705,SOUTHBOUND,West Street,mapped_route_link,0.26616070987654317,0.05,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2506.7124,110-51832,1,matched,80.46,103.67,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30073,34437,35922,VA-705,SOUTHBOUND,West Street,corridor_gap_bridge,0.6837306666666666,0.14,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2019.38696,,0,,,,110-51832,110-51831,0.27,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30074,34437,35926,VA-705,NORTHBOUND,West Street,mapped_route_link,0.6330400061728395,0.37,2.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1661.9386,110+51833,1,matched,80.46,396.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30078,34439,34805,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,25.444924266666664,0.23,2.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,3976.875,110-17128,1,matched,93.26,0.0,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-17128,110-17128,110-17128,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_NB::110-17128__Weekday__0037,False,0,,matched,93.26,0.0
PM,30079,34439,35751,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,8.930122633333333,0.07,2.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,6613.99414,110+17129,1,matched,93.63,0.0,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110+17129,110+17129,110+17129,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+17129__Weekday__0032,False,0,,matched,93.63,0.0
PM,30083,34440,34805,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,8.466073914772727,0.41,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4922.95117,110+17128,1,matched,91.66,50.68,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110+17128,110+17128,110+17128,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+17128__Weekday__0031,False,0,,matched,91.66,50.68
PM,30084,34440,36098,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,26.12192390909091,0.31,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3805.41553,110-17127,1,matched,93.02,87.99,,,,16.5,assigned,A_direct,direct_mapped_tmc,high,110-17127,110-17127,110-17127,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_NB::110-17127__Weekday__0036,False,0,,matched,93.02,87.99
PM,30086,34441,34442,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,26.628729000000003,0.39,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,2988.36182,110-06788,1,matched,99.84,3.08,,,,17.642857,assigned,A_direct,direct_mapped_tmc,medium,110-06788,110-06788,110-06788,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-06788__PM,False,7,0.7423074889580902,matched,99.84,3.08
PM,30087,34441,34501,VA-705,NORTHBOUND,West Street,mapped_route_link,0.202009,0.33,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,1187.56592,110+51832,1,matched,96.22,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30088,34441,36098,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,7.877235545454545,0.16,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5724.79785,110+17128,1,matched,91.66,39.87,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110+17128,110+17128,110+17128,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+17128__Weekday__0031,False,0,,matched,91.66,39.87
PM,30091,34442,34441,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,7.6033384999999996,0.39,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,4203.35742,110+17127,1,matched,98.48,39.98,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110+17127,110+17127,110+17127,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+17127__Weekday__0030,False,0,,matched,98.48,39.98
PM,30092,34442,35923,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,26.9362870625,0.25,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3337.66797,110-17126,1,matched,89.9,0.0,,,,16.3,assigned,A_direct,direct_mapped_tmc,medium,110-17126,110-17126,110-17126,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-17126__PM,False,5,0.966953980290686,matched,89.9,0.0
PM,30094,34443,34426,US-29,NORTHBOUND,US 29 - Lee Highway,mapped_route_link,27.295132062500002,0.23,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3121.26953,110-17126,1,matched,89.9,0.0,,,,16.3,assigned,A_direct,direct_mapped_tmc,medium,110-17126,110-17126,110-17126,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-17126__PM,False,5,0.966953980290686,matched,89.9,0.0
PM,30095,34443,35923,US-29,SOUTHBOUND,US 29 - Lee Highway,mapped_route_link,7.111987105769231,0.16,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5130.33252,110+06788,1,matched,89.97,55.81,,,,17.25,assigned,A_direct,direct_mapped_tmc,medium,110+06788,110+06788,110+06788,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__US29_SB::110+06788__Weekday__0011,False,0,,matched,89.97,55.81
PM,30098,34444,34587,VA-123,SOUTHBOUND,VA 123 - Chain Bridge Road,mapped_route_link,6.439562407894736,0.25,3.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,6144.90088,110+10016,1,matched,94.07,30.16,,,,17.75,assigned,A_direct,direct_mapped_tmc,medium,110+10016,110+10016,110+10016,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA123_SB::110+10016__Weekday__0006,False,0,,matched,94.07,30.16
PM,30099,34444,35044,VA-123,NORTHBOUND,VA 123 - Chain Bridge Road,corridor_gap_bridge,22.71170175,0.21,3.0,600.0,64.3736,102.0,sov;hov2;hov3;trk;apv;com,8663.28613,,0,,,,110-10015,110N10015,0.21,16.734834,assigned,C_one_sided,nearest_profile_propagation_shift,medium,110N10015,,110N10015,,0.22209375000000264,,4.097257704546595,7,False,,,,,,,,,,,,
PM,30106,34446,35959,VA-695,NORTHBOUND,Idylwood Road,mapped_route_link,1.6498623749999999,0.06,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,2395.56128,110+51839,1,matched,75.17,488.17,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30107,34446,36629,VA-695,SOUTHBOUND,Idylwood Road,mapped_route_link,3.62496625,0.28,1.0,600.0,64.3736,203.0,sov;hov2;hov3;trk;apv;com,3097.62524,110-51838,1,matched,75.17,212.4,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30109,34447,34448,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,40.432838576923075,0.21,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5321.16699,110-05693,1,matched,84.61,37.88,,,,17.5,assigned,A_direct,direct_mapped_tmc,medium,110-05693,110-05693,110-05693,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_EB::110-05693__Weekday__0014,False,0,,matched,84.61,37.88
PM,30111,34447,35960,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,11.062027341346154,0.15,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,3897.85327,110+05694,1,matched,86.27,80.46,,,,15.0,assigned,A_direct,direct_mapped_tmc,medium,110+05694,110+05694,110+05694,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05694__Weekday__0012,False,0,,matched,86.27,80.46
PM,30112,34448,1924,VA-695,NORTHBOUND,0,mapped_route_link,3.5414835,0.49,7.0,3150.0,46.67086,400.0,sov;hov2;hov3;trk;apv;com,221.79709,110P51839,1,review_length,0.0,2.55,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30113,34448,34447,VA-7,WESTBOUND,VA 7 - Leesburg Pike,mapped_route_link,10.888870283653846,0.21,2.0,800.0,64.3736,202.0,sov;hov2;hov3;trk;apv;com,5768.9668,110+05694,1,matched,86.27,0.0,,,,15.0,assigned,A_direct,direct_mapped_tmc,medium,110+05694,110+05694,110+05694,0.0,0.0,0.0,0.0,,False,,,,,average_weekday,state_transition__VA7_WB::110+05694__Weekday__0012,False,0,,matched,86.27,0.0
PM,30114,34448,34449,VA-695,NORTHBOUND,Idylwood Road,mapped_route_link,3.9216272627118642,0.7,1.0,840.0,74.02964,403.0,sov;hov2;hov3;trk;apv;com,962.29797,110+51840,1,matched,87.49,0.0,,,,,unassigned,,,,,,,,,,,0,False,,,,,,,,,,,,
PM,30115,34448,34512,VA-7,EASTBOUND,VA 7 - Leesburg Pike,mapped_route_link,40.546364499999996,0.17,2.0,960.0,83.68568,302.0,sov;hov2;hov3;trk;apv;com,7328.9502,110-05692,2,review_length,42.63,37.88,,,,16.75,assigned,A_direct,direct_mapped_tmc,low,110-05692,110-05692,110-05692,0.0,0.0,0.0,0.0,,False,,,,,daily_probe_mean,daily_probe_mean__110-05692__PM,False,8,1.224744871391589,review_length,42.63,37.88
