episode_id,sensor_uid,tmc_code,corridor,link_id,date,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,min_speed_mph,mean_speed_mph,episode_demand,demand_capacity_ratio,magnitude,road_order,direction,is_clean_valid_episode,corridor_output,tmc,t2_source_method,daily_probe_day_count,daily_probe_t2_min_hour,daily_probe_t2_max_hour,daily_probe_t2_std_hour,screened_acceptance_share,anchor_t2_hour,anchor_source_method,anchor_episode_id,anchor_daily_probe_day_count,anchor_daily_t2_std_hour,anchor_source_reliable
daily_probe_mean__110+05728__MD,,110+05728,US50_WB,,DailyMean,MD,5.25,12.0,20.75,15.75,,,22.79,,,,,206.0,WESTBOUND,False,US50_WB,110+05728,daily_probe_mean,1,12.0,12.0,0.0,0.0,,,,,,False
daily_probe_mean__110+05728__PM,,110+05728,US50_WB,,DailyMean,PM,4.75,17.75,20.75,16.25,,,21.47,,,,,206.0,WESTBOUND,False,US50_WB,110+05728,daily_probe_mean,1,17.75,17.75,0.0,0.0,,,,,,False
daily_probe_mean__110+05729__AM,,110+05729,US50_WB,,DailyMean,AM,7.09375,7.578125,8.03125,1.1875,,,31.109375,,,,,207.0,WESTBOUND,False,US50_WB,110+05729,daily_probe_mean,16,6.0,8.75,0.7891785186983994,0.0,,,,,,False
daily_probe_mean__110+05729__MD,,110+05729,US50_WB,,DailyMean,MD,10.6875,11.34375,12.0,1.5625,,,30.155,,,,,207.0,WESTBOUND,False,US50_WB,110+05729,daily_probe_mean,16,9.0,14.25,1.7249886774990728,0.0625,12.75,daily_probe_mean,daily_probe_mean__110+05729__MD,2.0,0.75,False
daily_probe_mean__110+05729__PM,,110+05729,US50_WB,,DailyMean,PM,17.25,17.5,17.821428571428573,0.8214285714285714,,,31.95,,,,,207.0,WESTBOUND,False,US50_WB,110+05729,daily_probe_mean,7,16.0,18.5,0.7791937224739796,0.0,,,,,,False
daily_probe_mean__110+05730__AM,,110+05730,US50_WB,,DailyMean,AM,6.0,6.25,6.5,0.75,,,35.94,,,,,209.0,WESTBOUND,False,US50_WB,110+05730,daily_probe_mean,1,6.25,6.25,0.0,0.0,,,,,,False
daily_probe_mean__110+05730__PM,,110+05730,US50_WB,,DailyMean,PM,16.5,16.75,17.0,0.75,,,32.64,,,,,209.0,WESTBOUND,False,US50_WB,110+05730,daily_probe_mean,1,16.75,16.75,0.0,0.0,,,,,,False
daily_probe_mean__110+05731__MD,,110+05731,US50_WB,,DailyMean,MD,13.6875,14.25,15.0,1.5625,,,27.2175,,,,,211.0,WESTBOUND,False,US50_WB,110+05731,daily_probe_mean,4,13.5,14.75,0.5303300858899106,0.25,14.75,daily_probe_mean,daily_probe_mean__110+05731__MD,1.0,0.0,False
state_transition__US50_WB::110+05731__Weekday__0010,US50_WB::110+05731,110+05731,US50_WB,31.0,Weekday,PM,15.5,17.5,18.0,2.75,165.0,37.54275,31.465238095238096,34.97426441147785,1436.7991646520686,2.3946652744201145,0.1931500370779544,211.0,WESTBOUND,False,US50_WB,110+05731,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05732__AM,,110+05732,US50_WB,,DailyMean,AM,6.0,6.25,6.5,0.75,,,31.26,,,,,213.0,WESTBOUND,False,US50_WB,110+05732,daily_probe_mean,1,6.25,6.25,0.0,0.0,,,,,,False
daily_probe_mean__110+05732__MD,,110+05732,US50_WB,,DailyMean,MD,6.5625,13.1875,22.1875,15.875,,,15.865,,,,,213.0,WESTBOUND,False,US50_WB,110+05732,daily_probe_mean,4,9.75,14.75,2.049199538844375,0.0,,,,,,False
state_transition__US50_WB::110+05732__Weekday__0011,US50_WB::110+05732,110+05732,US50_WB,30.0,Weekday,PM,6.75,17.25,22.75,16.25,975.0,31.5,16.09978260869565,24.207653086044388,9122.528674312329,15.204214457187213,0.9565481575500614,213.0,WESTBOUND,False,US50_WB,110+05732,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05733__AM,,110+05733,US50_WB,,DailyMean,AM,7.2272727272727275,7.704545454545454,8.363636363636363,1.3863636363636365,,,29.454545454545453,,,,,214.0,WESTBOUND,False,US50_WB,110+05733,daily_probe_mean,11,6.0,8.75,0.8582367085681457,0.2727272727272727,8.0,daily_probe_mean,daily_probe_mean__110+05733__AM,3.0,0.2041241452319315,True
state_transition__US50_WB::110+05733__Weekday__0012,US50_WB::110+05733,110+05733,US50_WB,29.0,Weekday,MD,14.5,14.75,15.0,0.75,45.0,31.5,31.417826086956524,31.833478260869565,596.4777726726571,0.7455972158408214,0.0026155187445509,214.0,WESTBOUND,False,US50_WB,110+05733,average_weekday,0,,,,0.0,12.75,daily_probe_mean,daily_probe_mean__110+05733__MD,5.0,2.115419580130618,False
state_transition__US50_WB::110+05733__Weekday__0013,US50_WB::110+05733,110+05733,US50_WB,29.0,Weekday,PM,16.0,16.75,17.75,2.0,120.0,31.5,29.76090909090909,30.69708868577075,1586.001489925838,1.9825018624072976,0.0584354094755168,214.0,WESTBOUND,True,US50_WB,110+05733,average_weekday,0,,,,1.0,16.75,average_weekday,state_transition__US50_WB::110+05733__Weekday__0013,0.0,,True
daily_probe_mean__110+05734__AM,,110+05734,US50_WB,,DailyMean,AM,7.5,7.925,8.575,1.325,,,30.028,,,,,215.0,WESTBOUND,False,US50_WB,110+05734,daily_probe_mean,10,6.0,8.75,0.8370334521391603,0.2,8.375,daily_probe_mean,daily_probe_mean__110+05734__AM,2.0,0.125,False
daily_probe_mean__110+05734__MD,,110+05734,US50_WB,,DailyMean,MD,12.0625,12.729166666666666,13.166666666666666,1.3541666666666667,,,30.000833333333333,,,,,215.0,WESTBOUND,False,US50_WB,110+05734,daily_probe_mean,12,9.0,14.75,1.8298973483656278,0.08333333333333333,14.5,daily_probe_mean,daily_probe_mean__110+05734__MD,1.0,0.0,False
state_transition__US50_WB::110+05734__Weekday__0014,US50_WB::110+05734,110+05734,US50_WB,28.0,Weekday,PM,16.25,17.0,17.25,1.25,75.0,31.5,30.928260869565214,31.507398221343877,1062.6367941281662,1.2299036969075998,0.0184859773669781,215.0,WESTBOUND,False,US50_WB,110+05734,average_weekday,0,,,,0.0,16.875,daily_probe_mean,daily_probe_mean__110+05734__PM,6.0,0.3145764348029479,True
daily_probe_mean__110+05735__AM,,110+05735,US50_WB,,DailyMean,AM,5.8125,7.3125,11.25,5.6875,,,26.747500000000002,,,,,216.0,WESTBOUND,False,US50_WB,110+05735,daily_probe_mean,4,6.0,8.75,1.3154728237405742,0.0,,,,,,False
daily_probe_mean__110+05735__MD,,110+05735,US50_WB,,DailyMean,MD,6.083333333333333,12.0,17.083333333333332,11.25,,,24.63,,,,,216.0,WESTBOUND,False,US50_WB,110+05735,daily_probe_mean,3,9.0,14.25,2.207940216581962,0.3333333333333333,9.0,daily_probe_mean,daily_probe_mean__110+05735__MD,1.0,0.0,False
state_transition__US50_WB::110+05735__Weekday__0015,US50_WB::110+05735,110+05735,US50_WB,27.0,Weekday,PM,6.5,16.5,20.25,14.0,840.0,31.5,22.471521739130434,27.971304700734045,10980.732171733962,13.725915214667452,0.4017742263154329,216.0,WESTBOUND,False,US50_WB,110+05735,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05736__AM,,110+05736,US50_WB,,DailyMean,AM,0.0,8.166666666666666,23.583333333333332,23.833333333333332,,,14.469999999999999,,,,,217.0,WESTBOUND,False,US50_WB,110+05736,daily_probe_mean,3,7.0,8.75,0.8249579113843055,0.0,,,,,,False
daily_probe_mean__110+05736__MD,,110+05736,US50_WB,,DailyMean,MD,2.75,12.958333333333334,23.708333333333332,21.208333333333332,,,16.581666666666667,,,,,217.0,WESTBOUND,False,US50_WB,110+05736,daily_probe_mean,6,10.75,14.5,1.2367351733046525,0.0,,,,,,False
daily_probe_mean__110+05736__PM,,110+05736,US50_WB,,DailyMean,PM,1.4375,16.0625,23.75,22.5625,,,14.7975,,,,,217.0,WESTBOUND,False,US50_WB,110+05736,daily_probe_mean,4,15.75,16.25,0.2072890493972125,0.0,,,,,,False
daily_probe_mean__110+05737__AM,,110+05737,US29_SB,,DailyMean,AM,0.3125,7.5,23.75,23.6875,,,17.4875,,,,,87.0,SOUTHBOUND,False,US29_SB,110+05737,daily_probe_mean,4,6.0,8.5,0.9842509842514764,0.0,,,,,,False
daily_probe_mean__110+05737__MD,,110+05737,US29_SB,,DailyMean,MD,0.0,11.431818181818182,23.75,24.0,,,18.66181818181818,,,,,87.0,SOUTHBOUND,False,US29_SB,110+05737,daily_probe_mean,11,9.0,14.75,1.9917183909278766,0.0,,,,,,False
state_transition__US29_SB::110+05737__Weekday__0001,US29_SB::110+05737,110+05737,US29_SB,43.0,Weekday,PM,0.0,15.25,23.75,24.0,1440.0,31.5,21.60934782608696,24.640492534369727,18313.74818733267,22.89218523416584,0.4577024838284558,87.0,SOUTHBOUND,False,US29_SB,110+05737,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05738__AM,,110+05738,US29_SB,,DailyMean,AM,5.0,7.75,23.75,19.0,,,24.66,,,,,89.0,SOUTHBOUND,False,US29_SB,110+05738,daily_probe_mean,1,7.75,7.75,0.0,0.0,,,,,,False
daily_probe_mean__110+05738__MD,,110+05738,US29_SB,,DailyMean,MD,5.0,13.375,22.875,18.125,,,21.225,,,,,89.0,SOUTHBOUND,False,US29_SB,110+05738,daily_probe_mean,2,13.25,13.5,0.125,0.0,,,,,,False
state_transition__US29_SB::110+05738__Weekday__0002,US29_SB::110+05738,110+05738,US29_SB,45.0,Weekday,PM,5.25,17.0,23.0,18.0,1080.0,31.5,23.84695652173913,27.529068326249032,14119.72012682162,17.649650158527024,0.3209232788798131,89.0,SOUTHBOUND,False,US29_SB,110+05738,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05739__MD,,110+05739,US29_SB,,DailyMean,MD,0.4375,12.9375,23.75,23.5625,,,15.002500000000001,,,,,90.0,SOUTHBOUND,False,US29_SB,110+05739,daily_probe_mean,4,11.75,14.0,0.9581068572972432,0.0,,,,,,False
state_transition__US29_SB::110+05739__Weekday__0003,US29_SB::110+05739,110+05739,US29_SB,44.0,Weekday,PM,0.0,17.75,23.75,24.0,1440.0,31.5,16.530217391304348,24.67514403156234,18215.36879242605,22.769210990532564,0.9056010731335232,90.0,SOUTHBOUND,False,US29_SB,110+05739,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+05741__MD,,110+05741,US50_WB,,DailyMean,MD,3.15625,13.875,23.65625,20.75,,,21.03875,,,,,231.0,WESTBOUND,False,US50_WB,110+05741,daily_probe_mean,8,12.25,14.75,0.7180703308172536,0.0,,,,,,False
daily_probe_mean__110+05741__PM,,110+05741,US50_WB,,DailyMean,PM,7.0,17.75,23.75,17.0,,,17.81,,,,,231.0,WESTBOUND,False,US50_WB,110+05741,daily_probe_mean,1,17.75,17.75,0.0,0.0,,,,,,False
daily_probe_mean__110+05744__AM,,110+05744,US50_WB,,DailyMean,AM,7.875,8.125,8.4375,0.8125,,,32.3875,,,,,236.0,WESTBOUND,False,US50_WB,110+05744,daily_probe_mean,4,7.75,8.75,0.414578098794425,0.0,,,,,,False
daily_probe_mean__110+05744__MD,,110+05744,US50_WB,,DailyMean,MD,9.88888888888889,10.166666666666666,10.5,0.8611111111111112,,,30.015555555555554,,,,,236.0,WESTBOUND,False,US50_WB,110+05744,daily_probe_mean,9,9.0,14.25,1.4624940645653537,0.0,,,,,,False
daily_probe_mean__110+05744__PM,,110+05744,US50_WB,,DailyMean,PM,16.214285714285715,16.5,16.75,0.7857142857142857,,,32.6,,,,,236.0,WESTBOUND,False,US50_WB,110+05744,daily_probe_mean,7,15.0,18.25,1.0690449676496976,0.0,,,,,,False
state_transition__US50_WB::110+05745__Weekday__0016,US50_WB::110+05745,110+05745,US50_WB,51.0,Weekday,AM,7.5,7.75,8.75,1.5,90.0,33.684875,31.573913043478264,33.230230566534914,1429.1781734431706,1.488727264003303,0.0668577871109885,238.0,WESTBOUND,True,US50_WB,110+05745,average_weekday,0,,,,1.0,7.75,average_weekday,state_transition__US50_WB::110+05745__Weekday__0016,0.0,,True
daily_probe_mean__110+05745__MD,,110+05745,US50_WB,,DailyMean,MD,10.973684210526315,11.657894736842104,12.302631578947368,1.5789473684210527,,,31.596315789473685,,,,,238.0,WESTBOUND,False,US50_WB,110+05745,daily_probe_mean,19,9.75,13.5,1.0234440254015822,0.10526315789473684,12.75,daily_probe_mean,daily_probe_mean__110+05745__MD,2.0,0.25,False
state_transition__US50_WB::110+05745__Weekday__0017,US50_WB::110+05745,110+05745,US50_WB,51.0,Weekday,PM,14.5,17.0,19.5,5.25,315.0,33.684875,30.36521739130435,32.188474025974024,4992.844670746316,5.200879865360746,0.1093243485108819,238.0,WESTBOUND,True,US50_WB,110+05745,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__US50_WB::110+05745__Weekday__0017,0.0,,True
daily_probe_mean__110+05746__AM,,110+05746,US50_WB,,DailyMean,AM,7.333333333333333,7.866666666666666,8.566666666666666,1.4833333333333334,,,30.171333333333333,,,,,239.0,WESTBOUND,False,US50_WB,110+05746,daily_probe_mean,15,6.5,8.75,0.5617433182117573,0.2,7.583333333333333,daily_probe_mean,daily_probe_mean__110+05746__AM,3.0,0.31180478223116176,True
daily_probe_mean__110+05746__MD,,110+05746,US50_WB,,DailyMean,MD,10.964285714285714,11.625,11.928571428571429,1.2142857142857142,,,31.821428571428573,,,,,239.0,WESTBOUND,False,US50_WB,110+05746,daily_probe_mean,14,9.0,14.5,1.9080421903092184,0.0,,,,,,False
daily_probe_mean__110+05746__PM,,110+05746,US50_WB,,DailyMean,PM,16.0,16.931818181818183,17.568181818181817,1.8181818181818181,,,29.650454545454544,,,,,239.0,WESTBOUND,False,US50_WB,110+05746,daily_probe_mean,22,15.25,18.75,1.241291982220125,0.09090909090909091,17.25,daily_probe_mean,daily_probe_mean__110+05746__PM,5.0,1.3133925536563698,False
daily_probe_mean__110+05747__AM,,110+05747,US50_WB,,DailyMean,AM,5.28125,7.875,12.1875,7.15625,,,23.7825,,,,,240.0,WESTBOUND,False,US50_WB,110+05747,daily_probe_mean,8,6.25,8.75,0.739509972887452,0.375,8.5,daily_probe_mean,daily_probe_mean__110+05747__AM,3.0,0.3535533905932738,True
daily_probe_mean__110+05747__MD,,110+05747,US50_WB,,DailyMean,MD,6.65,11.55,15.25,8.85,,,24.857999999999997,,,,,240.0,WESTBOUND,False,US50_WB,110+05747,daily_probe_mean,5,9.25,14.75,2.0149441679609885,0.2,9.25,daily_probe_mean,daily_probe_mean__110+05747__MD,1.0,0.0,False
state_transition__US50_WB::110+05747__Weekday__0018,US50_WB::110+05747,110+05747,US50_WB,49.0,Weekday,PM,5.25,17.0,20.5,15.5,930.0,31.5,24.764565217391304,28.65773309001657,13823.279190189747,15.24626381270928,0.2719787213497544,240.0,WESTBOUND,False,US50_WB,110+05747,average_weekday,0,,,,0.0,16.75,daily_probe_mean,daily_probe_mean__110+05747__PM,1.0,0.0,False
daily_probe_mean__110+05748__AM,,110+05748,US50_WB,,DailyMean,AM,6.916666666666667,7.375,7.861111111111111,1.1944444444444444,,,29.99055555555556,,,,,241.0,WESTBOUND,False,US50_WB,110+05748,daily_probe_mean,18,6.0,8.75,0.9100137361600648,0.0,,,,,,False
state_transition__US50_WB::110+05748__Weekday__0020,US50_WB::110+05748,110+05748,US50_WB,48.0,Weekday,MD,11.0,14.25,15.25,4.5,270.0,31.5,29.776521739130438,30.741286231884057,4283.4981480606775,4.461977237563206,0.0578804427182197,241.0,WESTBOUND,False,US50_WB,110+05748,average_weekday,0,,,,0.0,12.321428571428571,daily_probe_mean,daily_probe_mean__110+05748__MD,7.0,1.5452362609131383,False
state_transition__US50_WB::110+05748__Weekday__0021,US50_WB::110+05748,110+05748,US50_WB,48.0,Weekday,PM,16.5,17.25,18.25,2.0,120.0,31.5,29.30260869565217,30.905280385375494,1889.3245623419043,1.9680464191061504,0.0749896136269212,241.0,WESTBOUND,True,US50_WB,110+05748,average_weekday,0,,,,1.0,17.25,average_weekday,state_transition__US50_WB::110+05748__Weekday__0021,0.0,,True
daily_probe_mean__110+05749__AM,,110+05749,US50_WB,,DailyMean,AM,7.291666666666667,7.541666666666667,7.791666666666667,0.75,,,35.943333333333335,,,,,243.0,WESTBOUND,False,US50_WB,110+05749,daily_probe_mean,6,6.0,8.75,1.1311559967081857,0.0,,,,,,False
daily_probe_mean__110+05749__MD,,110+05749,US50_WB,,DailyMean,MD,12.5,12.909090909090908,13.5,1.25,,,35.06272727272727,,,,,243.0,WESTBOUND,False,US50_WB,110+05749,daily_probe_mean,11,10.75,14.25,0.918699224154897,0.18181818181818182,12.5,daily_probe_mean,daily_probe_mean__110+05749__MD,2.0,1.75,False
state_transition__US50_WB::110+05749__Weekday__0022,US50_WB::110+05749,110+05749,US50_WB,52.0,Weekday,PM,14.5,17.5,18.5,4.25,255.0,36.351,27.353478260869565,32.07035014005602,3966.853979584647,4.132139562067341,0.328935196223356,243.0,WESTBOUND,True,US50_WB,110+05749,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__US50_WB::110+05749__Weekday__0022,0.0,,True
daily_probe_mean__110+05750__AM,,110+05750,US50_WB,,DailyMean,AM,7.014705882352941,7.617647058823529,8.323529411764707,1.5588235294117647,,,34.095882352941175,,,,,244.0,WESTBOUND,False,US50_WB,110+05750,daily_probe_mean,17,6.75,8.75,0.6812491071706159,0.17647058823529413,7.916666666666667,daily_probe_mean,daily_probe_mean__110+05750__AM,3.0,0.6561673228343176,True
daily_probe_mean__110+05750__MD,,110+05750,US50_WB,,DailyMean,MD,9.15625,9.96875,10.4375,1.53125,,,34.16875,,,,,244.0,WESTBOUND,False,US50_WB,110+05750,daily_probe_mean,8,9.0,13.25,1.2589523174052304,0.125,9.75,daily_probe_mean,daily_probe_mean__110+05750__MD,1.0,0.0,False
daily_probe_mean__110+05750__PM,,110+05750,US50_WB,,DailyMean,PM,16.105263157894736,17.17105263157895,17.82894736842105,1.9736842105263157,,,33.87157894736842,,,,,244.0,WESTBOUND,False,US50_WB,110+05750,daily_probe_mean,19,15.0,18.0,0.6542001523503185,0.21052631578947367,17.3125,daily_probe_mean,daily_probe_mean__110+05750__PM,4.0,0.10825317547305482,True
daily_probe_mean__110+05751__AM,,110+05751,US50_WB,,DailyMean,AM,7.178571428571429,7.642857142857143,8.071428571428571,1.1428571428571428,,,32.46714285714286,,,,,246.0,WESTBOUND,False,US50_WB,110+05751,daily_probe_mean,7,6.25,8.75,0.8222046023729528,0.14285714285714285,8.75,daily_probe_mean,daily_probe_mean__110+05751__AM,1.0,0.0,False
daily_probe_mean__110+05751__MD,,110+05751,US50_WB,,DailyMean,MD,10.625,10.875,11.125,0.75,,,33.3,,,,,246.0,WESTBOUND,False,US50_WB,110+05751,daily_probe_mean,2,9.25,12.5,1.625,0.0,,,,,,False
state_transition__US50_WB::110+05751__Weekday__0023,US50_WB::110+05751,110+05751,US50_WB,44.0,Weekday,PM,17.0,17.5,17.75,1.0,60.0,33.752599999999994,32.83608695652174,33.70097826086956,955.0162570864068,0.9948086011316736,0.0279117619797939,246.0,WESTBOUND,False,US50_WB,110+05751,average_weekday,0,,,,0.0,17.0,daily_probe_mean,daily_probe_mean__110+05751__PM,7.0,0.4008918628686366,True
daily_probe_mean__110+05752__AM,,110+05752,US50_WB,,DailyMean,AM,6.75,7.0,7.25,0.75,,,31.05,,,,,247.0,WESTBOUND,False,US50_WB,110+05752,daily_probe_mean,1,7.0,7.0,0.0,0.0,,,,,,False
daily_probe_mean__110+05752__PM,,110+05752,US50_WB,,DailyMean,PM,16.225,16.7,17.25,1.275,,,28.842000000000002,,,,,247.0,WESTBOUND,False,US50_WB,110+05752,daily_probe_mean,10,16.0,17.5,0.3674234614174767,0.2,16.25,daily_probe_mean,daily_probe_mean__110+05752__PM,2.0,0.25,False
daily_probe_mean__110+05753__MD,,110+05753,US50_WB,,DailyMean,MD,5.625,10.375,16.125,10.75,,,23.19,,,,,251.0,WESTBOUND,False,US50_WB,110+05753,daily_probe_mean,2,10.25,10.5,0.125,0.0,,,,,,False
state_transition__US50_WB::110+05753__Weekday__0024,US50_WB::110+05753,110+05753,US50_WB,46.0,Weekday,PM,6.25,16.25,22.0,16.0,960.0,31.5,20.71978260869565,27.607003129928543,13991.793974366106,15.546437749295674,0.5202862208979024,251.0,WESTBOUND,False,US50_WB,110+05753,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+06533__AM,,110+06533,US29_SB,,DailyMean,AM,8.25,8.5,8.75,0.75,,,36.88,,,,,111.0,SOUTHBOUND,False,US29_SB,110+06533,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110+06533__MD,,110+06533,US29_SB,,DailyMean,MD,10.61111111111111,12.833333333333334,17.52777777777778,7.166666666666667,,,25.744444444444444,,,,,111.0,SOUTHBOUND,False,US29_SB,110+06533,daily_probe_mean,9,9.75,14.75,1.8966344461235067,0.2222222222222222,14.25,daily_probe_mean,daily_probe_mean__110+06533__MD,2.0,0.5,False
state_transition__US29_SB::110+06533__Weekday__0004,US29_SB::110+06533,110+06533,US29_SB,38.0,Weekday,PM,11.0,16.25,19.5,8.75,525.0,36.99744999999999,28.38608695652174,33.54453754940712,9112.684308460555,8.564552921485484,0.303365626148756,111.0,SOUTHBOUND,False,US29_SB,110+06533,average_weekday,0,,,,0.0,16.21875,daily_probe_mean,daily_probe_mean__110+06533__PM,8.0,0.7545435292281023,True
daily_probe_mean__110+06534__PM,,110+06534,US29_SB,,DailyMean,PM,17.0,17.25,17.75,1.0,,,36.48,,,,,109.0,SOUTHBOUND,False,US29_SB,110+06534,daily_probe_mean,1,17.25,17.25,0.0,0.0,,,,,,False
daily_probe_mean__110+06535__AM,,110+06535,US29_SB,,DailyMean,AM,7.34375,7.59375,7.875,0.78125,,,30.84,,,,,107.0,SOUTHBOUND,False,US29_SB,110+06535,daily_probe_mean,8,6.5,8.75,0.8190839013800723,0.0,,,,,,False
daily_probe_mean__110+06535__MD,,110+06535,US29_SB,,DailyMean,MD,12.403846153846153,12.788461538461538,13.365384615384615,1.2115384615384615,,,29.948461538461537,,,,,107.0,SOUTHBOUND,False,US29_SB,110+06535,daily_probe_mean,13,9.75,14.75,1.592790710834512,0.07692307692307693,12.5,daily_probe_mean,daily_probe_mean__110+06535__MD,1.0,0.0,False
state_transition__US29_SB::110+06535__Weekday__0005,US29_SB::110+06535,110+06535,US29_SB,40.0,Weekday,PM,16.25,16.5,16.75,0.75,45.0,31.5,31.47521739130435,31.947101449275365,667.9063086895344,0.7421181207661494,0.000787368944511,107.0,SOUTHBOUND,False,US29_SB,110+06535,average_weekday,0,,,,0.0,16.666666666666668,daily_probe_mean,daily_probe_mean__110+06535__PM,3.0,0.11785113019775792,True
state_transition__VA7_WB::110+06551__Weekday__0030,VA7_WB::110+06551,110+06551,VA7_WB,13.0,Weekday,AM,0.0,8.75,23.75,24.0,1440.0,31.5,19.55934782608696,23.591487463452168,20815.56295710166,22.62561190989311,0.6104831449434829,7.0,WESTBOUND,False,VA7_WB,110+06551,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+06551__MD,,110+06551,VA7_WB,,DailyMean,MD,0.0,9.5,23.75,24.0,,,19.490000000000002,,,,,7.0,WESTBOUND,False,VA7_WB,110+06551,daily_probe_mean,2,9.0,10.0,0.5,0.0,,,,,,False
daily_probe_mean__110+06551__PM,,110+06551,VA7_WB,,DailyMean,PM,0.625,15.75,23.75,23.375,,,18.5125,,,,,7.0,WESTBOUND,False,VA7_WB,110+06551,daily_probe_mean,8,15.25,17.0,0.5153882032022076,0.0,,,,,,False
state_transition__VA7_WB::110+06552__Weekday__0031,VA7_WB::110+06552,110+06552,VA7_WB,14.0,Weekday,AM,0.0,8.0,23.75,24.0,1440.0,31.5,19.32304347826087,22.64073162720328,17918.963550530527,22.39870443816316,0.6301779807843753,5.0,WESTBOUND,False,VA7_WB,110+06552,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+06552__MD,,110+06552,VA7_WB,,DailyMean,MD,0.0,9.0,23.75,24.0,,,18.08,,,,,5.0,WESTBOUND,False,VA7_WB,110+06552,daily_probe_mean,1,9.0,9.0,0.0,0.0,,,,,,False
daily_probe_mean__110+06552__PM,,110+06552,VA7_WB,,DailyMean,PM,0.0,16.604166666666668,23.75,24.0,,,17.700833333333332,,,,,5.0,WESTBOUND,False,VA7_WB,110+06552,daily_probe_mean,12,15.25,17.75,0.7935832064475379,0.0,,,,,,False
daily_probe_mean__110+06553__AM,,110+06553,VA7_WB,,DailyMean,AM,0.0,6.625,23.75,24.0,,,11.41,,,,,4.0,WESTBOUND,False,VA7_WB,110+06553,daily_probe_mean,2,6.5,6.75,0.125,0.0,,,,,,False
daily_probe_mean__110+06553__MD,,110+06553,VA7_WB,,DailyMean,MD,0.125,11.375,23.75,23.875,,,11.275,,,,,4.0,WESTBOUND,False,VA7_WB,110+06553,daily_probe_mean,4,10.25,12.5,0.8003905296791061,0.0,,,,,,False
state_transition__VA7_WB::110+06553__Weekday__0032,VA7_WB::110+06553,110+06553,VA7_WB,15.0,Weekday,PM,0.0,15.75,23.75,24.0,1440.0,31.5,12.75,14.174131620985904,10816.428155239868,18.649014060758397,1.4705882352941173,4.0,WESTBOUND,False,VA7_WB,110+06553,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110+06554__AM,,110+06554,VA7_WB,,DailyMean,AM,0.0,6.875,23.75,24.0,,,7.5525,,,,,2.0,WESTBOUND,False,VA7_WB,110+06554,daily_probe_mean,4,6.25,8.75,1.0825317547305484,0.0,,,,,,False
daily_probe_mean__110+06554__MD,,110+06554,VA7_WB,,DailyMean,MD,0.0,13.0,23.75,24.0,,,7.98,,,,,2.0,WESTBOUND,False,VA7_WB,110+06554,daily_probe_mean,3,12.5,14.0,0.7071067811865476,0.0,,,,,,False
state_transition__VA7_WB::110+06554__Weekday__0033,VA7_WB::110+06554,110+06554,VA7_WB,17.0,Weekday,PM,0.0,17.25,23.75,24.0,1440.0,31.5,9.108260869565218,11.680326634273433,10228.895037147278,17.048158395245466,2.4583989689245307,2.0,WESTBOUND,False,VA7_WB,110+06554,average_weekday,0,,,,0.0,,,,,,False
